Energy[eV];Delta;Beta
47,5324502823544;0,07444;0,05417
47,5695718032576;0,07436;0,05407
47,6067513512279;0,07429;0,05396
47,6439890624305;0,07421;0,05386
47,6812850734571;0,07413;0,05375
47,7186395213273;0,07406;0,05365
47,7560525434905;0,07398;0,05354
47,7935242778275;0,0739;0,05343
47,831054862652;0,07383;0,05333
47,8686444367128;0,07375;0,05322
47,906293139195;0,07367;0,05312
47,944001109722;0,0736;0,05301
47,9817684883571;0,07352;0,05291
48,0195954156054;0,07344;0,0528
48,0574820324151;0,07337;0,0527
48,09542848018;0,07329;0,05259
48,1334349007406;0,07321;0,05249
48,171501436386;0,07314;0,05238
48,2096282298561;0,07306;0,05228
48,2478154243428;0,07299;0,05217
48,2860631634921;0,07292;0,05206
48,324371591406;0,07285;0,05196
48,3627408526438;0,07277;0,05185
48,4011710922248;0,0727;0,05174
48,4396624556291;0,07263;0,05164
48,4782150888004;0,07256;0,05153
48,516829138147;0,07249;0,05142
48,5555047505443;0,07241;0,05132
48,5942420733363;0,07234;0,05121
